,EFINVA
32588,0
87392,0
63876,0
43271,50
13934,8250
54600,150
91484,4800
48360,250
80851,0
6311,200
3214,2375
73144,100
77317,0
87117,18500
24436,6800
16871,10000
72587,2525
79413,3400
11367,13000
2681,0
71685,0
50913,0
36595,0
61716,0
79426,0
31965,0
86348,3725
8059,0
89659,0
27517,400
62171,0
76540,825
18540,50
5392,75
37524,12500
4101,0
75300,0
27500,0
71638,0
82615,1150
46120,1900
25622,825
57052,75000
50494,7500
34139,0
82309,2300
10903,0
48811,2300
84402,0
54215,0
18673,0
45123,50
87035,15000
1879,0
91416,0
81093,0
37720,0
55367,-5000
89278,50
56096,0
63862,150
55288,850
36697,0
59958,135000
34305,23300
4327,100
19768,15250
47290,0
81680,0
40622,200
6403,9400
8600,600
63180,0
59606,300
31827,125
5749,4075
82721,10250
18483,6300
48259,50
13723,875
6268,0
7439,0
62606,0
24531,-550
40842,175
90174,-1650
26908,0
64625,0
80816,675
5921,0
2268,0
76132,0
82926,0
7926,0
25057,0
26353,100
63473,0
2795,0
66749,0
60640,200
23013,0
61294,0
85529,25
71428,0
41914,0
81032,0
27884,0
67800,3200
15003,0
69746,49500
76645,25
34886,0
65693,275
43315,1000
29570,725
53686,22000
12132,0
53094,0
34332,0
47030,50
22037,0
47721,0
50009,0
52736,0
57371,19500
57156,0
88765,0
52520,0
6507,2125
4604,0
5393,225
55087,5000
82357,0
16157,0
73265,0
37370,0
12423,0
1223,0
11407,0
78343,12000
11926,11575
31709,5100
13234,0
76568,0
65005,0
65826,0
71870,15500
63216,50
52176,0
69382,0
22172,0
10118,0
84839,0
7710,0
12274,0
47429,3200
3153,0
40238,0
37551,0
68269,0
74802,0
27030,50
51135,0
91438,29000
81906,0
25213,31000
71032,0
65653,0
40990,38100
48422,2100
37979,0
89483,0
35210,25
70187,0
3174,7025
65140,100
81274,4100
84453,0
66864,64000
56596,7000
84775,0
23928,0
77321,0
58839,0
24315,0
19324,2800
13832,0
29723,43000
55656,50
77675,0
50437,0
62014,200
91372,14075
97,0
13190,0
90908,925
71644,0
14749,0
19597,950
25183,-425
64074,2250
42810,-1450
29451,10025
23205,100
61882,0
82654,100
36073,325
25266,20000
57591,0
10147,0
74894,4800
32702,0
73650,18500
3037,0
42110,1500
3772,50
77031,50
37073,150000
80557,250
22227,-975
62681,87550
47408,100
4231,0
90502,0
79206,4800
72392,0
15004,0
40890,500
42590,0
446,0
74497,25
43261,0
26286,133000
90519,0
9728,0
46927,480000
66180,0
5148,0
73713,0
11502,0
57866,0
32556,5775
5796,47500
31268,0
63763,4750
13442,0
9749,2300
55400,450
20384,0
3342,0
45951,20000
13321,0
84848,1550
84783,36075
71830,0
20478,0
64895,5000
5382,0
11456,0
85828,0
39253,4700
40178,0
60290,0
24065,1575
45449,2100
27720,1450
62351,1175
11537,0
39435,0
50844,250
34446,0
60920,0
71814,0
78519,500
50495,0
8604,0
2680,16500
73942,0
25808,425
85767,0
6584,3050
18176,0
22314,31500
51937,0
5836,0
82673,0
82676,0
12141,0
90631,0
17473,0
66059,11250
67014,4075
11174,0
57865,75
69151,7625
90095,0
39142,0
71423,0
22870,0
57336,0
86080,0
46626,0
24993,50
69824,0
31776,4100
72239,775
55331,25
61906,75
22984,8850
31750,15300
20108,0
4322,0
30838,0
1396,100
79095,0
61472,3750
39548,575
89004,0
73760,25
24827,3100
16680,0
63126,0
42546,0
8549,12975
65330,0
23053,475
5552,1250
2262,0
33650,0
22581,0
52275,25
80844,0
66551,0
2419,2075
37729,0
28559,0
82617,0
41402,0
67406,0
58073,33000
30404,800
63863,150
31855,0
14349,0
7333,6600
79423,0
69574,0
80713,0
59171,0
59403,100
90563,0
20716,150
24292,150
73357,0
75648,5025
29269,75
33512,2375
54410,75
16990,452900
85063,0
44389,50
70168,0
60556,0
67111,125
63220,0
14522,100
59889,0
55815,0
79711,100
41355,0
32550,15750
24921,0
80761,0
20798,0
81713,2300
65098,1400
44280,50
971,6000
24627,0
41147,50
27408,120000
55161,0
28342,0
19689,271000
16552,0
16539,92000
68160,1375
3575,325
54008,75
24773,0
20830,5875
58158,45500
87581,0
2854,25
25936,0
31866,0
39314,3000
74890,1400
30852,25
14832,0
23395,0
76627,0
61374,300
74852,0
39726,0
39337,25
46332,50
40482,0
17084,0
9750,0
68280,0
21009,1100
87666,0
886,225
53935,50
1384,0
63504,14000
45061,0
6744,11300
14058,0
11312,0
44927,1600
79978,0
66302,0
33809,28000
67651,50
47829,25
15454,0
78674,0
42274,0
74317,0
12836,0
71841,0
59678,25
54812,0
63503,0
65589,100
73298,3500
18200,200
46032,400
52809,225
16872,10000
77927,0
69689,38000
62233,14250
32239,200
2448,0
61095,9600
67237,975
2684,1525
27350,50
80847,0
3595,0
75378,0
90636,0
89507,150
24407,925
46424,26000
80717,0
68337,50
75728,0
76714,100
52710,8300
81102,450
48074,50
34373,0
17668,0
23954,25
90369,0
71148,0
57443,50
65978,650
50954,0
35416,0
55641,35500
85613,175
42464,82800
52485,0
57720,0
26573,0
75263,2450
58617,250
66373,200
15091,3550
86192,39875
38801,275
78748,6700
88663,0
15268,0
75869,100
18966,525
36049,25
78211,0
83168,0
48607,0
83000,0
89190,0
21331,0
50170,0
71738,950
83552,575
69225,4400
84665,23025
82317,0
39089,0
20668,0
34903,2450
6831,0
85363,50
57369,0
40220,0
35148,0
47205,775
71021,-4800
2352,25
79822,0
59042,0
74475,0
54020,0
33004,0
68270,0
33592,925
73207,0
55945,36050
50077,350
69908,225
65262,575
81847,0
89258,0
20483,25
26847,0
30180,200
55819,0
6727,0
20173,0
17345,285000
70946,6500
18068,75
65783,0
78650,0
34732,0
47544,1075
90142,475
66006,350
62448,0
51064,975
41842,1100
15642,7000
73100,3700
17567,775
88747,25
24628,975
33390,625
58879,50
89892,0
38259,75
51522,0
3384,175
54212,0
46993,1350
61754,225
53016,125
91682,0
17610,5250
31528,14500
88009,0
74672,0
17390,0
43877,0
84540,525
45159,-100
12278,67500
85547,0
18228,525000
61288,2650
87543,71000
64672,425
16383,0
48479,10350
46344,0
78432,0
54448,0
20431,0
7866,0
49340,0
26053,0
25157,-11500
87971,1600
7841,1250
72861,5475
89402,0
83432,0
15851,0
75763,0
76692,0
12334,0
46284,0
67665,0
65700,0
46259,0
9388,0
54960,0
66673,25
50405,0
38679,5500
5432,1200
19023,0
34680,0
16300,0
32329,0
77074,25
15975,25
7874,0
64976,0
54394,0
25275,1000
81890,0
29657,275
77126,0
75121,0
3585,12500
30992,0
46842,6750
27163,147500
75211,0
8122,1200
12644,0
37432,575
32319,7225
87188,0
68201,825
25710,0
66369,11750
51608,0
43809,75
77611,0
2626,225
69988,58750
19150,0
66175,0
86368,0
31013,50
7625,1800
20026,25500
91356,125
33019,0
69720,0
76356,0
1569,0
41589,0
80518,0
40870,200
37178,0
72707,3125
42731,0
89759,0
79391,57500
90290,0
64724,0
22279,0
85358,300
57183,5950
85895,0
10160,0
21356,250
47026,0
12433,0
64214,-2650
62764,0
85275,1550
29033,0
62672,50
25640,0
68516,0
51470,0
89181,0
68710,0
52886,2275
58661,37500
41622,0
42815,2025
26912,329000
25668,0
53490,0
26849,0
75012,0
28138,75
76633,13000
62092,0
52362,0
56177,50
33821,0
73334,0
76195,3950
68392,0
28050,0
25325,0
60534,1200
69715,0
55715,0
60610,950
68621,0
60620,0
51824,5250
39041,0
38199,0
72483,0
91290,0
4882,0
76603,3750
33393,0
26271,250
22791,800
70667,1225
27205,7000
81964,2200
73247,0
65802,950
79289,0
43786,0
37694,-10950
55120,0
36315,135000
57179,13000
17469,0
34861,0
1691,4300
38133,0
84849,1550
43430,300425
19788,0
76088,50
78829,0
69487,0
69199,0
80941,0
66152,100
64066,0
26157,0
20381,0
11748,400
24112,0
47244,0
43470,14500
76732,0
15594,325
7302,0
49878,0
66909,10100
70234,0
90379,0
85887,0
12613,2925
25612,17000
61373,300
88253,25
33247,0
66225,67500
61405,0
29215,300
11025,200
45752,1225
44517,0
48080,375
57685,0
3715,0
56336,25
58758,0
59662,0
75833,16000
42944,0
76871,0
53109,350
57653,100
57949,0
7894,0
28769,17500
85575,0
90573,0
21703,0
24424,475
65604,0
70033,6875
76588,52500
67749,0
41754,31000
21528,0
22361,3100
46518,825
84818,0
33670,-900
72909,225
7266,50
10094,50
33797,0
11763,9250
48467,3100
32058,750
8445,25
784,25
40001,255025
75655,0
87585,0
86840,25
59391,0
17463,0
58186,0
13896,1300
51657,150
91743,18800
15033,125
66591,175
64472,0
30768,0
58438,500
76219,0
72711,10500
83064,0
54774,0
57879,10500
6559,125
30729,7025
2106,0
56122,87500
51851,0
72209,25
84989,0
79737,0
39333,0
24678,5250
45447,0
40269,0
660,0
78000,0
40504,19500
76024,0
10720,2325
11631,0
81206,0
34658,0
29123,0
26681,6100
50755,0
80440,0
19371,0
13850,60000
48696,0
70962,0
8263,0
50814,0
62061,1875
87929,7250
9877,4500
16141,0
6622,10500
12546,9500
43807,0
89622,0
16017,0
42917,0
38858,100
32569,50
20372,0
20302,0
78818,400
43278,0
67298,0
8793,20000
358,75
10534,450
44715,0
78912,0
61307,50
90084,6400
23201,0
7441,125
62690,1125
75195,50
75549,0
31439,1700
12151,0
9602,0
89359,7175
91710,775
16780,700
55521,1325
16354,0
31207,1750
77396,70000
89333,0
32810,11000
37890,50
36564,2750
36666,0
73771,0
50253,26000
30554,0
81512,25
69737,0
28988,0
38753,200
51058,950
59211,0
79572,1050
8514,12000
5519,100
23723,0
4995,0
30446,0
70113,225
15701,0
80130,7250
66095,0
56856,27500
32181,300
47685,0
67422,15500
91751,0
29400,0
5448,3650
43382,25
10751,0
83796,125
12657,0
50627,0
77380,8500
67974,0
68808,0
37230,0
58716,300
69674,625
70385,500
19615,0
60152,0
3980,450
55840,375
84209,500
4046,100
92097,0
49901,100
21390,0
2244,2000
55324,2500
78097,0
68831,0
75227,-2000
71016,0
39796,0
17721,0
18338,93500
11443,1150
29888,0
10036,75
90994,0
3547,0
30533,3000
19801,0
42059,38075
49629,0
39716,250
64809,50
50534,0
14460,0
77640,20750
10427,0
43183,0
79834,0
52621,0
80784,-2800
75109,0
24872,0
71914,2700
26769,0
1877,0
70355,14500
43657,0
31595,0
82991,0
75163,0
32075,24000
21025,0
6864,50
12987,0
77368,0
37122,175
75217,0
63886,50
83680,25
23926,2500
83746,0
74466,0
52648,0
23320,0
33125,0
55790,2500
30085,0
75638,0
22726,0
1055,0
38393,5900
75269,0
17430,350
53974,0
45943,0
19188,0
40041,0
25310,25
42884,9800
43719,50
42223,0
52714,125
44616,50
9389,0
90927,0
27712,0
17129,0
52173,0
58058,5850
80503,0
41052,0
25373,0
27227,0
43981,105050
19680,3125
85288,0
11467,0
28028,10500
76042,1150
7771,1475
74825,0
62315,225
17940,0
30035,0
62165,650
19117,0
63762,4750
9608,0
80439,0
42996,0
22526,0
37651,37000
84271,575
30204,0
2155,200
63240,0
19102,0
37730,0
64966,0
16404,0
67699,925
48583,0
69492,0
39837,0
60907,0
87736,0
11762,450
77347,50
64070,1450
18590,0
44185,8000
35324,0
30762,-1750
1743,0
53855,0
48643,0
20790,0
30514,0
45599,50
1604,0
14106,0
43085,0
58790,0
54275,225
62493,1875
31041,0
13658,0
38624,3100
30685,0
90065,0
19495,0
7823,6750
87943,0
22823,0
36431,0
53014,50
32991,0
3734,0
60372,0
26794,0
56034,0
82759,75
67117,50000
91752,0
62386,0
83170,1200
85298,0
6361,90000
45981,0
61298,0
25078,9800
35149,0
18831,50
2178,0
33400,0
68530,40000
58427,425
54226,0
7504,0
32490,0
50075,0
31631,50
73214,0
72724,5500
35103,0
37008,0
26076,0
65331,0
11641,0
46787,1450
28611,0
48558,25
62244,0
44312,25
88453,0
77545,1200
72234,0
51530,0
78159,650
29104,1100
54665,125
13569,0
91088,95000
33186,0
43855,0
27997,1200
42585,50
56864,0
14744,75
33935,0
27285,850
75879,50
1532,1350
81677,0
2200,1300
23287,0
34024,0
62406,525
89683,50
89231,0
81482,1300
5098,0
3972,0
2756,25
60896,0
52794,0
71990,0
69505,300
40187,0
87274,16000
6965,0
39406,0
55405,400
18652,50
30621,0
35862,0
29717,0
72401,0
70118,130000
67882,2675
15122,150
42877,0
89566,15750
63833,0
26974,5500
37433,575
39523,0
82015,8025
29926,2075
26170,0
87412,0
8802,75
48912,0
80287,0
239,0
42789,0
22412,0
69427,0
79603,0
37739,1575
81020,3500
73512,300
62199,0
51815,0
91919,0
75983,0
80424,0
23697,0
86102,12500
38726,50
31721,225
62561,3900
61722,30000
71893,0
13212,21000
35765,50
11084,225
13322,0
74473,0
62,0
61424,0
67380,0
279,9250
69532,10500
74012,0
71346,150
91254,5250
13357,625
29651,0
77987,1850
84741,0
1735,0
37734,0
64241,0
55544,25
73735,16500
56207,0
23547,0
88306,0
80939,0
65006,0
28638,0
46591,0
18935,1400
49382,89000
31388,0
1285,0
87732,50
55383,14500
9432,0
63491,25
4118,0
13326,0
68431,2725
43952,50
52211,2600
17935,0
57680,47600
71449,0
51637,0
30171,50
9975,0
40054,0
43623,0
75273,0
8121,1200
27368,2600
53088,11000
71502,0
89172,0
64732,0
91354,0
42317,0
82718,50
56973,0
60702,50
4271,0
72252,225
52486,0
21994,25
25185,0
71463,0
6948,0
44714,0
19322,2800
66236,6250
44469,0
71076,0
13036,44000
76352,1050
86546,0
65100,1400
33455,2900
86723,0
4390,0
23751,0
18567,-10500
70862,0
27192,1900
66170,400
88126,0
57932,0
87383,25
60618,0
51511,1050
46238,0
3005,4600
20036,0
6049,5400
69655,0
71832,0
81956,0
61628,6800
17949,175
3216,0
22353,0
18922,50
71166,1400
3476,0
40301,0
45532,49000
36271,17000
78067,0
11947,0
28676,0
8575,0
86871,0
18789,0
86329,0
65187,0
80367,0
51740,0
1804,100
66231,2400
24341,17800
43007,0
2631,0
4384,250
52666,22000
57359,0
43069,0
8048,0
47774,0
44583,40850
22622,0
50821,177500
50194,0
86294,75
21071,0
50669,550
19067,1675
17541,1375
64227,0
66391,0
45282,0
63913,0
41529,1200
14569,0
1423,3200
33638,0
86461,4000
12456,1050
78157,650
45868,0
8264,0
59759,5500
22146,0
42957,0
46,0
43607,0
54816,0
67595,0
381,0
6551,0
1178,3300
35287,70000
57100,5600
68397,375
52261,0
8281,0
16594,0
22057,0
27752,20750
53887,0
17207,0
9888,0
5735,0
9079,50
81067,0
74018,0
36198,3625
80452,50
55380,0
45173,700
52795,0
60035,75
20571,0
14432,1050
79888,0
41625,0
34844,50
80510,0
75904,0
41287,0
66675,1400
9353,14000
12301,0
56944,0
16639,0
55434,0
72354,0
69521,0
85794,1250
38938,0
83748,0
55574,0
55375,50
40043,0
19446,27100
27912,0
55620,0
14145,0
28918,0
29205,0
82083,0
4069,0
3096,1400
68754,0
64716,0
85554,0
91247,175
15177,60000
24354,145625
88384,0
36701,12700
41295,7700
37338,0
48091,0
17431,350
69622,0
79865,0
68378,64000
54731,2125
51749,350
43546,0
28771,25
78708,13250
74896,4800
90710,100
49529,0
10940,0
55040,35000
63825,7250
65131,125
33768,0
68966,0
33014,0
19880,0
81371,0
20902,0
36600,0
46147,0
23658,8500
67705,-29100
21048,100
66529,3100
57873,0
76358,2500
88942,0
3908,0
474,0
13960,0
72639,0
9782,0
21225,0
82213,0
51414,4400
908,8000
67706,-29100
35579,0
64584,20000
18857,40000
59175,29000
87020,0
63221,0
81607,275
15373,675
88994,1350
18769,0
29449,0
89724,25
52382,0
74889,0
2908,6900
22183,925
57272,75
32308,0
91686,2800
42732,0
34561,0
83995,0
53834,-1450
9214,0
57274,0
82961,6900
48154,75
71034,0
76951,475
26266,1450
77280,0
68369,125
6573,0
77287,0
89784,425
197,75
2479,0
57458,0
42630,0
44804,0
45337,0
20038,0
12784,75
54803,0
14878,0
85429,0
15407,0
8398,0
23612,0
40807,3700
50185,2400
17822,0
82815,9950
18448,0
49525,0
81550,0
79379,0
60738,0
79793,300
26384,0
46589,0
31562,0
45309,0
55652,0
32124,5750
66384,0
36116,425
18281,0
14862,50
66092,0
59940,0
21310,0
18401,0
6897,0
38815,175
58986,0
91275,0
42704,0
71107,0
84630,500
56435,3100
41448,75
18314,32000
70734,125
5251,0
22909,100
75610,25
42193,2600
60614,127000
30336,19050
4887,0
61275,0
82470,6750
63272,0
91983,0
3210,25
77115,0
50982,50
80351,0
48622,0
18265,0
82412,16000
27031,50
74289,0
33671,-900
72551,11400
31240,0
39026,0
2230,0
10808,0
32913,0
80432,4600
56389,50
57743,0
28215,37000
40978,0
662,0
75022,0
19739,0
47998,0
90323,0
36016,0
48792,0
86477,350
37251,0
26723,5500
89410,475
16268,0
49621,0
38597,6100
77529,-150
22251,0
62718,0
59780,0
51963,1525
89229,0
90785,0
76307,4000
58201,6000
20765,210000
89185,0
70937,0
26400,-725
63824,7250
52735,0
71135,0
31056,1150
88273,150
15254,300
55522,1325
58178,0
14923,190000
28292,0
89040,-2300
53213,60000
63890,1600
46658,225
9955,25
9038,750
7111,0
78840,-2150
51022,0
15725,0
16456,0
80834,11500
13573,100
31691,575
77771,0
57808,9150
22321,0
65965,265000
32760,525
42436,0
68294,0
12143,0
49291,25
5604,0
91003,0
32086,0
5904,0
24950,0
19420,1200
16379,0
79393,0
59398,0
65608,525
14409,125
72614,375
17080,0
43528,11000
11727,0
12939,25
62615,0
57068,0
41092,0
11979,0
73041,0
48735,100
69029,50
90680,50
28975,9100
82742,1200
81029,0
67249,0
17047,0
37164,0
17082,0
21015,1825
33660,50
30474,0
30074,7750
33246,0
26205,0
49409,0
54089,0
48415,0
5540,0
5233,0
24025,550
81141,0
54579,825
25252,0
41892,0
77129,0
17641,200
31951,50
85461,525
53925,106325
24639,0
31857,0
27610,0
70520,0
56431,33000
7315,50
68408,0
60887,0
23953,25
74676,25
33163,2625
62986,250
37111,0
53488,0
58982,425
64340,325
27081,0
13325,0
65268,2600
57759,0
63882,50
77728,-450
51489,0
87547,0
59711,0
69302,0
49622,0
50263,0
3557,0
21121,0
89588,0
14499,0
553,450
72275,275
55540,0
16679,0
88813,475
7032,0
48486,50
44680,0
85908,0
80464,12000
74844,2600
22297,0
8418,25000
90722,88000
63199,0
18454,0
81355,75
54132,25
11428,0
15293,0
45238,0
42442,0
2589,0
76287,2350
33370,0
85159,550
25569,225
58637,0
34595,0
30808,0
88102,0
2529,0
8931,11850
45131,0
19647,-225
66360,1200
8704,0
51751,25
67355,0
8808,0
19563,0
15763,0
53527,5000
71439,0
74184,0
2845,0
43167,0
42659,0
7865,0
7043,0
75971,0
23573,0
77509,0
39349,300
75652,0
20649,0
79946,0
63413,0
57994,11650
23893,750
42120,0
21250,25
15176,60000
33324,0
83900,25
2993,125
63544,0
63350,0
76257,0
16026,0
40760,75
3954,0
78416,0
53710,1075
46249,0
35134,0
1784,54000
6972,31275
9230,0
37292,0
67634,1900
51936,0
7419,1900
52259,100
73850,25
36495,0
78107,-10000
43915,0
2330,50
48914,0
1158,0
87605,0
19956,0
71782,21850
90999,4600
33534,0
14535,150
66428,0
8390,1350
53671,50
13028,0
4454,0
54597,0
90634,550
49208,125
8973,1200
81557,175
89006,0
46612,0
55261,0
91650,19000
6799,375
32026,475
69750,0
83041,12300
70137,0
28869,0
49043,0
3435,100
73448,0
49567,0
78167,0
36480,0
69221,0
91811,0
23429,0
29075,2300
17271,0
74323,0
15261,0
4349,0
32769,0
68039,250
74610,95000
54863,0
73027,0
58692,0
84126,0
81841,0
30819,212500
22712,0
79962,0
64003,250
63828,0
14968,17250
60356,167500
90690,0
67397,3400
55860,0
3272,0
72030,8250
75181,9775
64369,0
83352,0
69638,-1350
16618,0
32647,0
39047,1000
52418,16000
88323,0
58015,0
33794,0
71432,0
33481,0
7112,0
57142,0
53866,0
65638,0
57594,6250
48893,0
71130,0
5459,11500
58087,0
69440,425
78371,0
4116,0
28052,675
7138,0
17453,0
69509,0
5329,0
59445,0
9385,125
44645,3150
26592,675
46608,0
48191,5000
42416,0
49788,450
20250,50
18892,0
493,0
28013,775
74526,50
78966,5000
36830,0
14358,9250
40372,0
82823,0
77324,1575
42548,275
91026,0
9209,0
35967,25
9316,22000
44781,0
60666,25
47144,0
65795,25
89741,175
56169,375
68085,0
57224,25
82920,0
9901,0
3166,0
46656,0
5882,0
4111,900
64,0
85167,0
23781,0
66211,22500
63524,13000
34918,50
9367,550
51492,0
33496,0
18052,0
68563,225
43218,975
40661,0
40994,0
4657,0
54320,0
65839,0
40145,0
72967,70700
68430,2725
82051,50
29225,0
60039,0
78468,0
29845,0
66637,0
4191,0
36294,0
36638,0
34399,0
30549,0
43783,0
87285,175750
19571,0
79047,0
89135,360725
6221,0
16714,0
37200,0
80232,0
75570,0
10635,0
84777,0
66440,10500
47813,0
41677,1325
67134,0
26174,5350
9533,575
11588,2400
77272,50
70561,1825
10318,0
23811,0
23941,0
28572,0
10815,450
61968,10150
64745,0
26276,0
13312,75
76382,0
13138,0
36456,43375
959,5200
69137,200
71512,1600
71860,0
37,0
16547,175
58467,200
16978,176450
59049,0
39993,0
72914,0
54106,50
47674,0
77079,0
33708,0
74032,7750
52607,0
91333,0
40402,0
61506,500
53275,0
49084,23500
11459,50
53953,0
15361,0
70064,2250
55527,100
74946,0
42739,0
51289,1450
81753,0
25461,0
22625,0
18588,80000
15366,0
37372,300
69832,96500
80829,7000
24111,0
41691,0
36929,175
65199,150
28879,50
81143,25
47671,0
40267,0
19202,-2200
14601,175
8852,0
89332,5050
61245,0
61733,0
53565,16250
73090,175
52954,50
22529,950
60757,0
19816,100
83479,22000
16514,-3200
13366,625
15905,4000
33478,25
20905,0
66284,0
30441,37000
54079,0
58570,0
54851,4300
84578,0
27269,0
58428,425
90064,25
20978,0
13791,0
7674,0
6969,50
55919,50
29429,925
6916,50
75566,41000
89343,0
43506,0
50923,200
44168,675
21218,0
21133,0
87142,45000
74550,0
70737,0
58745,35000
7910,0
81379,375
5090,8100
72635,92500
89535,425
30744,50
8150,0
64329,0
33763,0
59422,0
67546,150
47132,12750
8616,24500
34800,15500
8307,9750
36457,0
60849,25
13158,115250
14723,6575
63742,0
19837,50
21017,4600
20364,25
32933,1150
27560,5750
15480,0
22319,0
83335,-2900
50681,0
50883,0
67044,0
14806,0
11505,575
3173,7025
70755,2300
45683,0
43711,0
54011,0
76397,25
34403,6900
28271,0
26047,175
37067,62500
30865,0
40874,41375
27206,0
34460,100
30980,0
56180,3500
72957,0
48949,0
84439,0
67185,0
58022,0
88162,0
71605,4750
32206,3800
39893,0
88286,-2800
50967,1850
84437,8525
70611,0
86975,32700
45244,0
39676,950
3796,91000
61679,25
22048,0
29149,0
8247,0
77667,50
61183,0
84202,2000
66981,10400
59913,0
67126,8025
54589,0
90474,0
66958,0
36888,12000
45976,7750
17365,0
25627,0
88449,0
28406,325
82246,0
82353,25
15691,0
84381,325
66734,3000
24194,0
75829,60000
41081,0
69637,-1350
10926,0
20465,4500
18089,350
65983,0
67697,3150
24469,0
33572,-575
76950,475
60013,0
7014,775
90244,0
79179,0
53065,100
88007,25
14924,190000
28703,825
22356,0
29790,92000
6,1400
66743,0
55999,15000
9204,0
23624,50
15660,0
86345,775
12736,0
10188,0
79745,6050
50840,125
46958,0
18621,0
12182,0
55977,1875
43184,800
20896,0
81538,0
42990,37575
54627,0
51098,0
70052,0
15910,50
33076,0
11303,0
34507,125
1351,75
35230,0
61437,175
64747,50
6833,0
44049,925
48660,2800
25619,200
3524,0
35932,1400
33691,310000
624,0
63106,0
52412,0
48431,0
5857,0
45198,3000
86070,25
57892,10000
47817,0
8164,0
78963,0
37564,0
3033,2300
22734,0
63556,4400
48219,0
8261,0
92220,0
48281,0
2702,0
71810,425
66586,0
51151,52000
21203,25
88613,0
9784,0
64710,0
78762,600
60827,0
16477,2500
88358,1700
8748,0
85591,17750
14805,0
61475,0
64129,300
39757,100
70019,0
86491,0
12560,0
70944,0
88345,0
33727,0
43547,0
56801,0
60913,0
84425,7700
80119,0
33939,1150
41143,8500
44104,111325
42020,0
72577,0
1707,21000
60408,170000
57581,0
64136,500
61219,16650
7654,3000
31978,0
19479,125
42377,1800
